customer_id,recency_days,frequency,monetary_value,recency_score,frequency_score,monetary_score,customer_segment
1470,389,2,7738.19,5,4,4,Champions
2268,81,3,7735.15,1,3,4,At Risk
1045,334,4,7734.59,4,3,4,Potential Loyalists
2116,374,3,7716.34,5,4,4,Champions
2979,197,1,7704.65,2,5,4,Loyal Customers
1870,47,3,7661.22,1,3,4,At Risk
722,259,5,7654.59,3,3,4,Potential Loyalists
2355,386,3,7654.52,5,4,4,Champions
3024,433,1,7647.92,5,5,4,Champions
1749,313,2,7647.64,4,4,4,Champions
3043,330,1,7638.08,4,5,4,Champions
1986,348,2,7632.47,4,4,4,Champions
1619,326,2,7626.58,4,4,4,Champions
2376,352,2,7612.56,4,4,4,Champions
2756,465,1,7601.39,5,5,4,Champions
2908,250,1,7592.06,3,5,4,Loyal Customers
3047,299,1,7581.57,3,5,4,Loyal Customers
2437,198,1,7580.68,2,5,4,Loyal Customers
2966,467,1,7561.42,5,5,4,Champions
1522,215,2,7554.32,2,4,4,Loyal Customers
2624,255,3,7529.86,3,3,4,Potential Loyalists
1790,208,2,7524.76,2,4,4,Loyal Customers
2710,523,1,7507.62,5,5,4,Champions
1538,140,2,7505.65,2,4,4,Loyal Customers
1612,414,2,7497.44,5,4,4,Champions
2488,148,1,7491.42,2,5,4,Loyal Customers
2589,388,1,7485.97,5,5,4,Champions
1234,64,4,7485.55,1,3,4,At Risk
2201,145,2,7474.27,2,4,4,Loyal Customers
1751,350,2,7466.83,4,4,4,Champions
2812,444,1,7455.79,5,5,4,Champions
2750,131,1,7410.58,1,5,4,Loyal Customers
1862,237,2,7407.45,3,4,4,Loyal Customers
2468,310,1,7403.49,4,5,4,Champions
2620,386,2,7398.28,5,4,4,Champions
2221,60,1,7390.32,1,5,4,Loyal Customers
3063,443,1,7389.02,5,5,4,Champions
1550,413,2,7380.44,5,4,4,Champions
2840,571,1,7362.02,5,5,4,Champions
2108,324,3,7348.35,4,3,4,Potential Loyalists
2789,588,1,7319.97,5,5,4,Champions
2721,386,1,7291.62,5,5,4,Champions
2101,368,2,7290.6,5,4,4,Champions
2888,104,1,7280.2,1,5,4,Loyal Customers
2920,352,1,7269.55,4,5,4,Champions
2770,72,1,7231.91,1,5,4,Loyal Customers
1593,340,2,7224.91,4,4,4,Champions
2591,328,2,7223.36,4,4,4,Champions
2697,408,1,7222.15,5,5,4,Champions
1905,21,2,7220.19,1,4,4,Loyal Customers
1600,106,2,7217.89,1,4,4,Loyal Customers
2241,126,3,7195.64,1,3,4,At Risk
1542,336,1,7193.88,4,5,4,Champions
2283,291,1,7192.3,3,5,4,Loyal Customers
2199,123,2,7190.99,1,4,4,Loyal Customers
1138,327,5,7164.39,4,3,4,Potential Loyalists
3119,436,1,7159.2,5,5,4,Champions
1709,362,3,7126.58,4,4,4,Champions
2105,352,1,7123.42,4,5,4,Champions
2679,332,1,7119.76,4,5,4,Champions
2651,303,1,7117.94,4,5,4,Champions
2127,227,2,7117.62,3,4,4,Loyal Customers
2456,384,3,7104.6,5,4,4,Champions
3109,401,1,7088.03,5,5,4,Champions
2180,80,3,7084.79,1,3,4,At Risk
2349,407,4,7084.39,5,3,4,Potential Loyalists
2626,328,1,7073.87,4,5,4,Champions
2621,210,3,7073.08,2,3,4,At Risk
1635,413,2,7062.31,5,4,4,Champions
1616,390,3,7061.3,5,4,4,Champions
2577,58,4,7048.8,1,3,4,At Risk
2858,291,1,7047.11,3,5,4,Loyal Customers
1489,88,3,7039.71,1,3,4,At Risk
1711,418,1,7039.37,5,5,4,Champions
2136,61,2,7026.24,1,4,4,Loyal Customers
2492,377,2,7005.45,5,4,4,Champions
2292,83,4,6999.94,1,3,4,At Risk
2096,146,3,6985.87,2,3,4,At Risk
2503,382,3,6984.3,5,4,4,Champions
1884,61,2,6981.76,1,4,4,Loyal Customers
2344,77,2,6966.16,1,4,4,Loyal Customers
475,109,5,6961.74,1,2,4,Lost Customers
2048,291,3,6959.52,3,3,4,Potential Loyalists
1872,407,2,6951.39,5,4,4,Champions
1857,240,1,6949.41,3,5,4,Loyal Customers
1442,401,2,6929.44,5,4,4,Champions
1537,417,2,6928.83,5,4,4,Champions
1683,353,1,6900.7,4,5,4,Champions
1780,270,3,6897.3,3,3,4,Potential Loyalists
668,280,3,6885.7,3,3,4,Potential Loyalists
1727,496,1,6877.43,5,5,4,Champions
2185,344,2,6854.23,4,4,4,Champions
1996,299,2,6847.13,3,4,4,Loyal Customers
1800,184,3,6845.0,2,3,4,At Risk
2682,308,1,6841.9,4,5,4,Champions
1842,376,3,6837.71,5,4,4,Champions
2981,401,1,6822.95,5,5,4,Champions
1918,88,2,6813.5,1,4,4,Loyal Customers
1785,67,2,6809.08,1,4,4,Loyal Customers
1722,237,1,6802.39,3,5,4,Loyal Customers
2005,401,3,6795.74,5,4,4,Champions
2350,326,2,6793.7,4,4,4,Champions
1698,268,3,6779.55,3,3,4,Potential Loyalists
2949,235,1,6770.55,3,5,4,Loyal Customers
1988,320,2,6768.02,4,4,4,Champions
2523,236,1,6752.21,3,5,4,Loyal Customers
2788,381,1,6738.92,5,5,4,Champions
2510,333,1,6715.29,4,5,4,Champions
1908,352,3,6714.58,4,3,4,Potential Loyalists
1931,119,3,6694.32,1,3,4,At Risk
2383,501,2,6688.74,5,5,4,Champions
2187,190,3,6682.99,2,3,4,At Risk
2347,281,2,6682.7,3,4,4,Loyal Customers
3148,380,1,6675.84,5,5,4,Champions
1464,176,3,6675.48,2,3,4,At Risk
2307,96,2,6674.28,1,4,4,Loyal Customers
1769,109,2,6642.95,1,4,4,Loyal Customers
2054,442,3,6627.47,5,4,4,Champions
1580,86,3,6601.02,1,3,4,At Risk
1936,424,3,6584.56,5,4,4,Champions
2757,374,1,6584.21,5,5,4,Champions
1757,202,2,6575.69,2,4,4,Loyal Customers
2732,364,1,6565.82,4,5,4,Champions
2779,350,1,6555.61,4,5,4,Champions
1484,371,2,6531.73,5,4,4,Champions
2169,327,2,6523.44,4,4,4,Champions
2600,430,3,6521.97,5,4,4,Champions
2540,496,1,6520.34,5,5,4,Champions
501,359,5,6506.87,4,3,4,Potential Loyalists
1821,183,2,6490.39,2,4,4,Loyal Customers
2009,334,2,6484.28,4,4,4,Champions
2671,155,1,6463.85,2,5,4,Loyal Customers
2430,366,2,6454.84,5,4,4,Champions
2004,170,2,6445.34,2,4,4,Loyal Customers
2352,349,2,6440.16,4,4,4,Champions
1990,343,2,6440.02,4,4,4,Champions
1412,149,2,6437.59,2,4,4,Loyal Customers
1768,369,3,6430.45,5,4,4,Champions
1494,589,1,6413.82,5,5,4,Champions
2776,394,1,6406.75,5,5,4,Champions
1689,409,2,6406.47,5,4,4,Champions
1792,113,1,6395.91,1,5,4,Loyal Customers
2320,141,2,6395.55,2,4,4,Loyal Customers
3139,451,1,6388.69,5,5,4,Champions
2802,77,1,6371.87,1,5,4,Loyal Customers
1776,367,3,6366.41,5,4,4,Champions
2614,488,3,6343.78,5,4,4,Champions
2007,384,2,6339.13,5,4,4,Champions
3122,264,1,6336.48,3,5,4,Loyal Customers
2204,386,2,6330.41,5,4,4,Champions
2528,188,3,6313.28,2,3,4,At Risk
2796,597,1,6313.09,5,5,4,Champions
2480,318,2,6297.4,4,4,4,Champions
2960,205,1,6294.36,2,5,4,Loyal Customers
2707,445,1,6293.34,5,5,4,Champions
1946,367,3,6281.17,5,4,4,Champions
3004,55,1,6269.23,1,5,4,Loyal Customers
1467,88,2,6268.62,1,4,4,Loyal Customers
1102,402,4,6263.06,5,3,4,Potential Loyalists
1653,339,3,6257.46,4,3,4,Potential Loyalists
1932,412,1,6245.55,5,5,4,Champions
2652,505,1,6240.33,5,5,4,Champions
2973,359,1,6235.36,4,5,4,Champions
1795,300,2,6223.62,3,4,4,Loyal Customers
2771,397,1,6221.85,5,5,4,Champions
2238,212,2,6208.79,2,4,4,Loyal Customers
2545,187,2,6202.72,2,4,4,Loyal Customers
1644,297,2,6175.12,3,4,4,Loyal Customers
2338,405,1,6174.6,5,5,4,Champions
2764,442,1,6173.08,5,5,4,Champions
1773,258,2,6169.57,3,4,4,Loyal Customers
2246,355,2,6164.7,4,4,4,Champions
1598,164,2,6163.88,2,4,4,Loyal Customers
2424,490,2,6157.61,5,5,4,Champions
2374,349,3,6156.7,4,3,4,Potential Loyalists
1665,198,3,6150.76,2,3,4,At Risk
2821,71,1,6136.12,1,5,4,Loyal Customers
1797,344,2,6135.79,4,4,4,Champions
2552,339,4,6131.8,4,3,4,Potential Loyalists
2277,56,2,6129.41,1,4,4,Loyal Customers
2669,266,1,6124.56,3,5,4,Loyal Customers
1548,456,2,6067.8,5,5,4,Champions
2640,277,1,6064.14,3,5,4,Loyal Customers
2854,590,1,6050.71,5,5,4,Champions
2948,213,1,6020.6,2,5,4,Loyal Customers
2837,234,1,6014.59,3,5,4,Loyal Customers
3072,251,1,6003.18,3,5,4,Loyal Customers
2434,224,3,6000.88,3,3,4,Potential Loyalists
1742,277,3,5999.19,3,3,4,Potential Loyalists
2029,308,2,5998.63,4,4,4,Champions
2856,224,1,5996.81,3,5,4,Loyal Customers
1859,343,2,5994.8,4,4,4,Champions
2923,534,1,5984.89,5,5,4,Champions
1864,142,3,5977.58,2,3,4,At Risk
1997,138,3,5962.92,2,3,4,At Risk
2969,236,1,5941.14,3,5,4,Loyal Customers
1909,169,2,5936.93,2,4,4,Loyal Customers
2532,239,2,5929.96,3,4,5,Loyal Customers
2814,632,1,5921.94,5,5,5,Champions
2309,319,1,5910.76,4,5,5,Champions
1825,350,3,5895.21,4,3,5,Potential Loyalists
1747,14,3,5891.17,1,3,5,At Risk
2929,587,1,5861.63,5,5,5,Champions
1521,301,1,5852.32,3,5,5,Loyal Customers
2956,161,1,5839.2,2,5,5,Loyal Customers
1041,333,4,5837.52,4,3,5,Potential Loyalists
1400,539,2,5830.69,5,5,5,Champions
2520,259,2,5808.52,3,4,5,Loyal Customers
2958,106,1,5787.12,1,5,5,Loyal Customers
2188,277,2,5782.32,3,4,5,Loyal Customers
1900,157,2,5779.74,2,4,5,Loyal Customers
2052,216,2,5765.43,2,4,5,Loyal Customers
1765,124,2,5759.4,1,4,5,Loyal Customers
2089,411,2,5732.8,5,4,5,Champions
2385,124,3,5724.83,1,3,5,At Risk
2133,322,3,5697.7,4,3,5,Potential Loyalists
2071,318,2,5692.28,4,4,5,Champions
568,390,3,5676.71,5,4,5,Champions
1804,128,3,5672.9,1,3,5,At Risk
1483,169,2,5640.57,2,4,5,Loyal Customers
2961,113,1,5638.02,1,5,5,Loyal Customers
2729,349,1,5633.57,4,5,5,Champions
2181,333,2,5625.68,4,4,5,Champions
2790,427,1,5618.28,5,5,5,Champions
1779,433,2,5607.8,5,5,5,Champions
2474,368,2,5602.2,5,4,5,Champions
1863,384,3,5596.18,5,4,5,Champions
3012,580,1,5587.44,5,5,5,Champions
2377,314,2,5571.21,4,4,5,Champions
2330,455,1,5568.14,5,5,5,Champions
1148,231,4,5564.93,3,3,5,Potential Loyalists
1714,166,2,5563.21,2,4,5,Loyal Customers
1535,330,2,5552.79,4,4,5,Champions
2257,403,1,5546.8,5,5,5,Champions
2727,696,1,5546.21,5,5,5,Champions
1448,424,1,5538.64,5,5,5,Champions
1822,152,2,5508.31,2,4,5,Loyal Customers
1618,363,2,5501.09,4,4,5,Champions
1654,210,1,5495.36,2,5,5,Loyal Customers
2356,282,2,5468.25,3,4,5,Loyal Customers
1385,253,3,5452.02,3,3,5,Potential Loyalists
1894,412,2,5442.53,5,4,5,Champions
1775,274,2,5442.5,3,4,5,Loyal Customers
1682,255,2,5428.21,3,4,5,Loyal Customers
2841,174,1,5427.68,2,5,5,Loyal Customers
1995,197,3,5411.02,2,3,5,At Risk
3061,173,1,5410.49,2,5,5,Loyal Customers
1453,316,2,5407.84,4,4,5,Champions
1415,335,2,5405.85,4,4,5,Champions
2154,201,2,5404.52,2,4,5,Loyal Customers
2384,355,2,5391.48,4,4,5,Champions
1944,320,2,5389.86,4,4,5,Champions
1552,222,2,5380.19,2,4,5,Loyal Customers
2314,335,2,5375.76,4,4,5,Champions
2778,362,1,5368.94,4,5,5,Champions
2325,70,3,5355.83,1,3,5,At Risk
2256,325,2,5346.78,4,4,5,Champions
1668,140,2,5328.68,2,4,5,Loyal Customers
1504,63,2,5314.4,1,4,5,Loyal Customers
2118,196,2,5306.54,2,4,5,Loyal Customers
1760,120,2,5300.7,1,4,5,Loyal Customers
1893,378,2,5265.62,5,4,5,Champions
1885,488,3,5257.28,5,4,5,Champions
2793,298,1,5254.82,3,5,5,Loyal Customers
3150,277,1,5240.31,3,5,5,Loyal Customers
2799,529,1,5235.38,5,5,5,Champions
1805,222,2,5231.45,2,4,5,Loyal Customers
2786,442,1,5193.91,5,5,5,Champions
2849,387,1,5185.79,5,5,5,Champions
2962,419,1,5178.58,5,5,5,Champions
2263,275,1,5134.7,3,5,5,Loyal Customers
2090,200,2,5128.86,2,4,5,Loyal Customers
1916,50,2,5114.64,1,4,5,Loyal Customers
2573,355,1,5114.41,4,5,5,Champions
2996,270,1,5114.06,3,5,5,Loyal Customers
2848,597,1,5112.34,5,5,5,Champions
2524,135,2,5105.24,2,4,5,Loyal Customers
2115,320,2,5072.66,4,4,5,Champions
1565,107,2,5023.88,1,4,5,Loyal Customers
1628,361,3,5023.31,4,4,5,Champions
2692,179,1,5019.0,2,5,5,Loyal Customers
1585,285,2,4999.13,3,4,5,Loyal Customers
2053,150,1,4998.7,2,5,5,Loyal Customers
1774,350,2,4993.05,4,4,5,Champions
1651,378,3,4992.68,5,4,5,Champions
2850,48,1,4974.59,1,5,5,Loyal Customers
2704,371,1,4970.86,5,5,5,Champions
2064,394,2,4968.87,5,4,5,Champions
3053,197,1,4961.53,2,5,5,Loyal Customers
2161,78,2,4950.99,1,4,5,Loyal Customers
2248,59,2,4927.61,1,4,5,Loyal Customers
2279,539,2,4917.56,5,5,5,Champions
1641,305,2,4914.82,4,4,5,Champions
1630,156,2,4902.82,2,4,5,Loyal Customers
1737,55,2,4898.78,1,4,5,Loyal Customers
2280,368,3,4892.17,5,4,5,Champions
2667,457,1,4870.56,5,5,5,Champions
2751,270,1,4869.68,3,5,5,Loyal Customers
2030,129,3,4843.45,1,3,5,At Risk
1491,377,2,4834.72,5,4,5,Champions
1912,283,3,4824.85,3,3,5,Potential Loyalists
1498,219,2,4806.13,2,4,5,Loyal Customers
2111,275,1,4784.16,3,5,5,Loyal Customers
3040,114,1,4771.6,1,5,5,Loyal Customers
1904,256,3,4770.85,3,3,5,Potential Loyalists
2208,211,3,4763.25,2,3,5,At Risk
2834,487,1,4758.75,5,5,5,Champions
1693,395,2,4757.62,5,4,5,Champions
2224,359,2,4743.91,4,4,5,Champions
1639,559,2,4704.91,5,5,5,Champions
1890,395,2,4698.31,5,4,5,Champions
2045,227,3,4694.16,3,3,5,Potential Loyalists
1664,194,3,4691.65,2,3,5,At Risk
2907,390,1,4651.18,5,5,5,Champions
2034,168,2,4641.23,2,4,5,Loyal Customers
2290,435,1,4636.91,5,5,5,Champions
1830,78,2,4632.47,1,4,5,Loyal Customers
1735,505,2,4625.5,5,5,5,Champions
1746,132,2,4624.76,1,4,5,Loyal Customers
2415,219,3,4601.23,2,3,5,At Risk
3138,86,1,4597.38,1,5,5,Loyal Customers
2830,160,1,4580.36,2,5,5,Loyal Customers
3144,125,1,4568.22,1,5,5,Loyal Customers
1436,256,2,4553.83,3,4,5,Loyal Customers
1895,296,2,4548.78,3,4,5,Loyal Customers
1858,486,2,4548.18,5,5,5,Champions
2408,338,2,4542.79,4,4,5,Champions
2806,441,1,4528.36,5,5,5,Champions
2499,414,1,4513.77,5,5,5,Champions
2211,283,3,4496.51,3,3,5,Potential Loyalists
2130,260,3,4484.42,3,3,5,Potential Loyalists
2227,293,1,4469.58,3,5,5,Loyal Customers
3021,141,1,4454.09,2,5,5,Loyal Customers
2531,348,2,4452.06,4,4,5,Champions
1725,390,2,4449.85,5,4,5,Champions
1451,195,1,4441.99,2,5,5,Loyal Customers
2946,323,1,4435.47,4,5,5,Champions
2535,210,2,4425.26,2,4,5,Loyal Customers
2000,145,3,4416.1,2,3,5,At Risk
2264,169,2,4395.65,2,4,5,Loyal Customers
1881,237,2,4382.65,3,4,5,Loyal Customers
2738,520,1,4380.12,5,5,5,Champions
2547,452,2,4379.28,5,5,5,Champions
2202,178,2,4370.21,2,4,5,Loyal Customers
3059,389,1,4367.6,5,5,5,Champions
2323,351,2,4330.3,4,4,5,Champions
2219,264,3,4324.62,3,3,5,Potential Loyalists
2691,138,1,4315.98,2,5,5,Loyal Customers
2198,112,1,4315.86,1,5,5,Loyal Customers
2400,250,2,4307.0,3,4,5,Loyal Customers
1560,215,3,4300.33,2,3,5,At Risk
2232,313,2,4276.13,4,4,5,Champions
1934,544,1,4263.88,5,5,5,Champions
2870,409,1,4262.12,5,5,5,Champions
2544,424,2,4261.41,5,4,5,Champions
3136,441,1,4259.63,5,5,5,Champions
1403,85,3,4255.61,1,3,5,At Risk
2442,327,3,4240.05,4,3,5,Potential Loyalists
3019,478,1,4194.42,5,5,5,Champions
2153,225,3,4189.72,3,3,5,Potential Loyalists
2838,320,1,4169.78,4,5,5,Champions
2454,310,2,4161.03,4,4,5,Champions
2982,370,1,4140.51,5,5,5,Champions
3023,135,1,4105.46,2,5,5,Loyal Customers
1645,380,3,4099.63,5,4,5,Champions
2863,221,1,4094.06,2,5,5,Loyal Customers
2304,247,2,4093.38,3,4,5,Loyal Customers
2177,123,2,4090.72,1,4,5,Loyal Customers
2473,394,3,4067.97,5,4,5,Champions
2702,292,1,4048.15,3,5,5,Loyal Customers
1460,239,1,4007.0,3,5,5,Loyal Customers
2563,544,1,4000.74,5,5,5,Champions
2572,493,2,3999.42,5,5,5,Champions
1699,360,1,3997.71,4,5,5,Champions
2341,486,2,3996.05,5,5,5,Champions
2706,54,1,3990.44,1,5,5,Loyal Customers
2718,280,1,3974.39,3,5,5,Loyal Customers
1594,352,2,3948.59,4,4,5,Champions
2144,424,1,3943.36,5,5,5,Champions
2353,201,1,3932.86,2,5,5,Loyal Customers
2822,209,1,3928.42,2,5,5,Loyal Customers
2414,270,3,3919.87,3,3,5,Potential Loyalists
1413,361,2,3908.56,4,4,5,Champions
2801,446,1,3896.78,5,5,5,Champions
1837,354,3,3891.38,4,3,5,Potential Loyalists
2867,109,1,3886.28,1,5,5,Loyal Customers
2539,288,1,3849.4,3,5,5,Loyal Customers
3097,432,1,3828.42,5,5,5,Champions
2043,302,2,3809.53,4,4,5,Champions
1562,317,1,3806.49,4,5,5,Champions
2077,284,1,3805.18,3,5,5,Loyal Customers
1687,122,2,3796.57,1,4,5,Loyal Customers
1500,266,3,3783.04,3,3,5,Potential Loyalists
2490,66,2,3726.27,1,4,5,Loyal Customers
3036,209,1,3722.62,2,5,5,Loyal Customers
1874,137,2,3716.94,2,4,5,Loyal Customers
1649,189,3,3701.19,2,3,5,At Risk
2860,265,1,3690.66,3,5,5,Loyal Customers
1896,198,3,3690.08,2,3,5,At Risk
2642,211,1,3648.64,2,5,5,Loyal Customers
1510,281,2,3644.49,3,4,5,Loyal Customers
2002,285,2,3624.88,3,4,5,Loyal Customers
2074,218,3,3612.67,2,3,5,At Risk
2711,640,1,3605.64,5,5,5,Champions
2687,81,1,3600.4,1,5,5,Loyal Customers
1684,201,3,3600.0,2,3,5,At Risk
1520,503,2,3597.66,5,5,5,Champions
2141,385,3,3579.12,5,4,5,Champions
2067,192,2,3572.55,2,4,5,Loyal Customers
2293,358,2,3554.43,4,4,5,Champions
1554,308,2,3542.85,4,4,5,Champions
3001,316,1,3512.02,4,5,5,Champions
1444,158,2,3502.6,2,4,5,Loyal Customers
2959,165,1,3454.29,2,5,5,Loyal Customers
3132,199,1,3440.16,2,5,5,Loyal Customers
2972,89,1,3432.5,1,5,5,Loyal Customers
1553,482,1,3423.62,5,5,5,Champions
3029,309,1,3422.32,4,5,5,Champions
2178,236,2,3416.09,3,4,5,Loyal Customers
3113,238,1,3405.6,3,5,5,Loyal Customers
2123,278,2,3393.2,3,4,5,Loyal Customers
3093,541,1,3391.74,5,5,5,Champions
3027,91,1,3375.09,1,5,5,Loyal Customers
2291,357,1,3372.98,4,5,5,Champions
2648,284,1,3365.52,3,5,5,Loyal Customers
2808,274,1,3359.75,3,5,5,Loyal Customers
2998,525,1,3357.32,5,5,5,Champions
2060,365,2,3353.95,4,4,5,Champions
2921,71,1,3344.21,1,5,5,Loyal Customers
1426,492,2,3339.87,5,5,5,Champions
2250,53,2,3338.13,1,4,5,Loyal Customers
1660,437,1,3333.67,5,5,5,Champions
2461,366,2,3307.52,5,4,5,Champions
1979,255,1,3304.67,3,5,5,Loyal Customers
3067,207,1,3304.05,2,5,5,Loyal Customers
2749,468,1,3298.95,5,5,5,Champions
2094,193,2,3298.88,2,4,5,Loyal Customers
3108,127,1,3281.4,1,5,5,Loyal Customers
2676,226,1,3266.21,3,5,5,Loyal Customers
2075,340,2,3231.1,4,4,5,Champions
2582,526,1,3224.4,5,5,5,Champions
1551,49,2,3213.98,1,4,5,Loyal Customers
2871,557,1,3207.87,5,5,5,Champions
2588,415,2,3205.37,5,4,5,Champions
2394,337,2,3198.87,4,4,5,Champions
1708,129,2,3178.02,1,4,5,Loyal Customers
2336,323,1,3177.84,4,5,5,Champions
1605,371,1,3175.58,5,5,5,Champions
1633,101,2,3172.34,1,4,5,Loyal Customers
2217,318,1,3171.83,4,5,5,Champions
1938,475,1,3169.81,5,5,5,Champions
2455,176,2,3167.17,2,4,5,Loyal Customers
2881,255,1,3166.18,3,5,5,Loyal Customers
3041,518,1,3151.77,5,5,5,Champions
1602,156,2,3151.56,2,4,5,Loyal Customers
1623,295,1,3149.4,3,5,5,Loyal Customers
3066,306,1,3149.17,4,5,5,Champions
3096,424,1,3139.43,5,5,5,Champions
1758,143,3,3107.91,2,3,5,At Risk
2989,541,1,3106.13,5,5,5,Champions
1851,279,1,3101.42,3,5,5,Loyal Customers
2551,120,2,3096.63,1,4,5,Loyal Customers
3071,299,1,3062.14,3,5,5,Loyal Customers
2916,524,1,3046.82,5,5,5,Champions
1637,307,2,3042.23,4,4,5,Champions
2216,244,2,3041.98,3,4,5,Loyal Customers
2306,191,2,3037.49,2,4,5,Loyal Customers
2464,35,1,3016.68,1,5,5,Loyal Customers
2243,484,1,3008.66,5,5,5,Champions
2926,204,1,2994.02,2,5,5,Loyal Customers
2237,594,1,2962.25,5,5,5,Champions
2099,268,2,2945.77,3,4,5,Loyal Customers
1848,265,2,2944.14,3,4,5,Loyal Customers
2522,76,3,2934.91,1,3,5,At Risk
2375,455,1,2897.23,5,5,5,Champions
1647,289,1,2890.34,3,5,5,Loyal Customers
2214,296,1,2885.86,3,5,5,Loyal Customers
2794,144,1,2884.04,2,5,5,Loyal Customers
3013,245,1,2880.45,3,5,5,Loyal Customers
1597,170,2,2863.82,2,4,5,Loyal Customers
1766,304,2,2862.73,4,4,5,Champions
2134,375,1,2834.14,5,5,5,Champions
2379,282,1,2832.72,3,5,5,Loyal Customers
2315,264,2,2828.27,3,4,5,Loyal Customers
1993,104,2,2823.23,1,4,5,Loyal Customers
2953,401,1,2800.2,5,5,5,Champions
2534,379,3,2795.63,5,4,5,Champions
2817,39,1,2779.22,1,5,5,Loyal Customers
3081,124,1,2778.87,1,5,5,Loyal Customers
2066,399,2,2762.08,5,4,5,Champions
2803,190,1,2755.06,2,5,5,Loyal Customers
2886,261,1,2739.21,3,5,5,Loyal Customers
1495,453,2,2729.27,5,5,5,Champions
2992,357,1,2725.02,4,5,5,Champions
2417,572,1,2714.96,5,5,5,Champions
2741,142,1,2704.1,2,5,5,Loyal Customers
1627,429,2,2704.09,5,4,5,Champions
2647,221,1,2701.8,2,5,5,Loyal Customers
2463,251,1,2686.3,3,5,5,Loyal Customers
2465,141,2,2684.73,2,4,5,Loyal Customers
3057,283,1,2678.76,3,5,5,Loyal Customers
2477,59,1,2676.25,1,5,5,Loyal Customers
1632,264,2,2674.28,3,4,5,Loyal Customers
2258,90,1,2657.96,1,5,5,Loyal Customers
2548,246,2,2653.39,3,4,5,Loyal Customers
2661,589,1,2619.07,5,5,5,Champions
1786,360,3,2608.66,4,4,5,Champions
2172,197,2,2608.3,2,4,5,Loyal Customers
2963,546,1,2590.74,5,5,5,Champions
3020,100,1,2558.03,1,5,5,Loyal Customers
2031,125,1,2554.75,1,5,5,Loyal Customers
2231,247,2,2551.26,3,4,5,Loyal Customers
2568,344,2,2542.44,4,4,5,Champions
2630,260,1,2532.74,3,5,5,Loyal Customers
2780,428,1,2491.69,5,5,5,Champions
2980,368,1,2474.59,5,5,5,Champions
2760,152,1,2472.73,2,5,5,Loyal Customers
3033,131,1,2469.37,1,5,5,Loyal Customers
2228,302,3,2459.1,4,3,5,Potential Loyalists
2445,412,3,2422.47,5,4,5,Champions
2772,220,1,2412.79,2,5,5,Loyal Customers
2939,474,1,2405.2,5,5,5,Champions
2226,494,3,2395.88,5,4,5,Champions
2167,334,2,2390.67,4,4,5,Champions
2432,179,2,2382.41,2,4,5,Loyal Customers
1959,301,2,2381.83,3,4,5,Loyal Customers
2763,277,1,2351.28,3,5,5,Loyal Customers
2882,318,1,2325.25,4,5,5,Champions
2876,229,1,2323.46,3,5,5,Loyal Customers
1706,363,3,2315.92,4,4,5,Champions
1796,414,2,2303.26,5,4,5,Champions
1650,129,2,2293.44,1,4,5,Loyal Customers
1499,301,2,2275.63,3,4,5,Loyal Customers
2512,435,1,2274.9,5,5,5,Champions
2152,305,2,2266.11,4,4,5,Champions
2688,549,1,2245.0,5,5,5,Champions
2451,421,2,2242.65,5,4,5,Champions
3100,394,1,2228.41,5,5,5,Champions
2613,154,1,2210.73,2,5,5,Loyal Customers
2103,319,2,2197.94,4,4,5,Champions
1422,356,3,2183.96,4,4,5,Champions
2489,429,3,2179.61,5,4,5,Champions
2880,573,1,2151.2,5,5,5,Champions
2032,659,1,2147.45,5,5,5,Champions
3089,199,1,2144.42,2,5,5,Loyal Customers
2864,668,1,2139.66,5,5,5,Champions
3050,508,1,2135.48,5,5,5,Champions
3079,370,1,2127.62,5,5,5,Champions
3107,208,1,2112.09,2,5,5,Loyal Customers
3006,495,1,2104.45,5,5,5,Champions
2571,423,2,2096.73,5,4,5,Champions
2616,517,2,2086.67,5,5,5,Champions
2419,341,2,2083.85,4,4,5,Champions
1527,327,2,2079.27,4,4,5,Champions
2689,238,1,2074.5,3,5,5,Loyal Customers
2728,518,1,2045.15,5,5,5,Champions
2912,21,1,2034.01,1,5,5,Loyal Customers
1492,204,2,2026.55,2,4,5,Loyal Customers
1977,105,2,1993.74,1,4,5,Loyal Customers
2897,93,1,1973.99,1,5,5,Loyal Customers
2851,465,1,1960.12,5,5,5,Champions
3010,617,1,1958.96,5,5,5,Champions
1903,366,2,1935.06,5,4,5,Champions
1968,250,2,1930.97,3,4,5,Loyal Customers
2147,255,2,1928.97,3,4,5,Loyal Customers
2917,437,1,1926.74,5,5,5,Champions
2890,141,1,1914.14,2,5,5,Loyal Customers
2390,90,2,1912.09,1,4,5,Loyal Customers
2428,13,2,1906.03,1,4,5,Loyal Customers
2260,348,1,1886.14,4,5,5,Champions
3070,358,1,1875.43,4,5,5,Champions
2006,373,1,1873.68,5,5,5,Champions
1531,470,1,1867.26,5,5,5,Champions
3000,431,1,1865.74,5,5,5,Champions
2893,217,1,1865.07,2,5,5,Loyal Customers
2530,116,2,1864.63,1,4,5,Loyal Customers
2483,244,1,1855.53,3,5,5,Loyal Customers
2143,291,2,1854.74,3,4,5,Loyal Customers
1532,79,2,1832.53,1,4,5,Loyal Customers
2501,231,2,1829.07,3,4,5,Loyal Customers
2615,370,1,1825.92,5,5,5,Champions
